audit_key,request_id,run_cycle,dashboard_scope,source_system,target_system,device_id,feeder_id,flow_start_ts,mdm_request_ts,mdm_response_ts,mdm_status,mdm_failure_category,mdm_http_code,transaction_id,nfms_request_ts,nfms_response_ts,nfms_status,nfms_http_code,retry_count,retry_threshold,deviated_flag,final_status,final_failure_source,final_message,time_taken_ms,created_ts,updated_ts
REQ-900071_MZ2000071,REQ-900071,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000071,FD1071,1773872988926,1773872989005,1773872989936,SUCCESS,NONE,200.0,PEDM_37760841,1773872990235.0,1773872990689.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1763,2026-03-18T22:29:48.926147+00:00,2026-03-18T22:29:50.689000+00:00
REQ-900072_MZ2000072,REQ-900072,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000072,FD1072,1773873215926,1773873215948,1773873216807,SUCCESS,NONE,200.0,PEDM_10791358,1773873217066.0,1773873217815.0,SUCCESS,200.0,2,3,False,SUCCESS,NONE,NONE,1889,2026-03-18T22:33:35.926147+00:00,2026-03-18T22:33:37.815000+00:00
REQ-900073_MZ2000073,REQ-900073,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000073,FD1073,1773873010926,1773873011023,1773873011554,FAILED,MDM_NOT_FOUND,404.0,,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,MDM_HTTP_404,628,2026-03-18T22:30:10.926147+00:00,2026-03-18T22:30:11.554000+00:00
REQ-900074_MZ2000074,REQ-900074,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000074,FD1074,1773872947926,1773872947949,1773872948825,SUCCESS,NONE,200.0,PEDM_99774697,1773872949138.0,1773872949282.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1356,2026-03-18T22:29:07.926147+00:00,2026-03-18T22:29:09.282000+00:00
REQ-900075_MZ2000075,REQ-900075,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000075,FD1075,1773872582926,1773872583025,1773872584198,SUCCESS,MISSING_DATA,200.0,PEDM_62884503,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,Transformer failed due to missing or invalid MDM payload,1615,2026-03-18T22:23:02.926147+00:00,2026-03-18T22:23:04.541000+00:00
REQ-900076_MZ2000076,REQ-900076,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000076,FD1076,1773872435926,1773872435956,1773872436913,SUCCESS,NONE,200.0,PEDM_71968116,1773872437069.0,1773872437690.0,SUCCESS,200.0,2,3,False,SUCCESS,NONE,NONE,1764,2026-03-18T22:20:35.926147+00:00,2026-03-18T22:20:37.690000+00:00
REQ-900077_MZ2000077,REQ-900077,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000077,FD1077,1773872823926,1773872823989,1773872824845,SUCCESS,NONE,200.0,PEDM_66581473,1773872825087.0,1773872825188.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1262,2026-03-18T22:27:03.926147+00:00,2026-03-18T22:27:05.188000+00:00
REQ-900078_MZ2000078,REQ-900078,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000078,FD1078,1773873299926,1773873300015,1773873300201,SUCCESS,NONE,200.0,PEDM_40094589,1773873300345.0,1773873300738.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,812,2026-03-18T22:34:59.926147+00:00,2026-03-18T22:35:00.738000+00:00
REQ-900079_MZ2000079,REQ-900079,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000079,FD1079,1773872444926,1773872444977,1773872445465,SUCCESS,NONE,200.0,PEDM_93394260,1773872445618.0,1773872445742.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,816,2026-03-18T22:20:44.926147+00:00,2026-03-18T22:20:45.742000+00:00
REQ-900080_MZ2000080,REQ-900080,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000080,FD1080,1773872527926,1773872528018,1773872528544,SUCCESS,NONE,200.0,PEDM_44392446,1773872528802.0,1773872529172.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1246,2026-03-18T22:22:07.926147+00:00,2026-03-18T22:22:09.172000+00:00
REQ-900081_MZ2000081,REQ-900081,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000081,FD1081,1773873341926,1773873341960,1773873342375,SUCCESS,NONE,200.0,PEDM_24508768,1773873342732.0,1773873343632.0,SUCCESS,200.0,2,3,False,SUCCESS,NONE,NONE,1706,2026-03-18T22:35:41.926147+00:00,2026-03-18T22:35:43.632000+00:00
REQ-900082_MZ2000082,REQ-900082,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000082,FD1082,1773872945926,1773872945996,1773872946482,SUCCESS,NONE,200.0,PEDM_89470029,1773872946672.0,1773872947062.0,FAILED,500.0,3,3,False,FAILED,NFMS,NFMS_HTTP_500,1136,2026-03-18T22:29:05.926147+00:00,2026-03-18T22:29:07.062000+00:00
REQ-900083_MZ2000083,REQ-900083,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000083,FD1083,1773873203926,1773873203951,1773873204742,FAILED,MDM_HTTP_FAILURE,503.0,,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,MDM_HTTP_503,816,2026-03-18T22:33:23.926147+00:00,2026-03-18T22:33:24.742000+00:00
REQ-900084_MZ2000084,REQ-900084,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000084,FD1084,1773873131926,1773873131989,1773873132094,SUCCESS,NONE,200.0,PEDM_75793759,1773873132235.0,1773873132480.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,554,2026-03-18T22:32:11.926147+00:00,2026-03-18T22:32:12.480000+00:00
REQ-900085_MZ2000085,REQ-900085,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000085,FD1085,1773873057926,1773873057965,1773873058936,SUCCESS,NONE,200.0,PEDM_80027662,1773873059173.0,1773873060140.0,SUCCESS,200.0,3,3,False,SUCCESS,NONE,NONE,2214,2026-03-18T22:30:57.926147+00:00,2026-03-18T22:31:00.140000+00:00
REQ-900086_MZ2000086,REQ-900086,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000086,FD1086,1773873411926,1773873412021,1773873412650,SUCCESS,NONE,200.0,PEDM_42949803,1773873412771.0,1773873413061.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1135,2026-03-18T22:36:51.926147+00:00,2026-03-18T22:36:53.061000+00:00
REQ-900087_MZ2000087,REQ-900087,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000087,FD1087,1773873077926,1773873078018,1773873078874,SUCCESS,NONE,200.0,PEDM_13852048,1773873079241.0,1773873079467.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1541,2026-03-18T22:31:17.926147+00:00,2026-03-18T22:31:19.467000+00:00
REQ-900088_MZ2000088,REQ-900088,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000088,FD1088,1773872735926,1773872735991,1773872736600,SUCCESS,NONE,200.0,PEDM_47535126,1773872737009.0,1773872737210.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1284,2026-03-18T22:25:35.926147+00:00,2026-03-18T22:25:37.210000+00:00
REQ-900089_MZ2000089,REQ-900089,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000089,FD1089,1773873186926,1773873186970,1773873187225,SUCCESS,NONE,200.0,PEDM_64549859,1773873187570.0,1773873188018.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1092,2026-03-18T22:33:06.926147+00:00,2026-03-18T22:33:08.018000+00:00
REQ-900090_MZ2000090,REQ-900090,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000090,FD1090,1773873107926,1773873108008,1773873109005,SUCCESS,NONE,200.0,PEDM_22489409,1773873109229.0,1773873109496.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1570,2026-03-18T22:31:47.926147+00:00,2026-03-18T22:31:49.496000+00:00
REQ-900091_MZ2000091,REQ-900091,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000091,FD1091,1773872844926,1773872845020,1773872845855,SUCCESS,NONE,200.0,PEDM_84285882,1773872846208.0,1773872846917.0,SUCCESS,200.0,2,3,False,SUCCESS,NONE,NONE,1991,2026-03-18T22:27:24.926147+00:00,2026-03-18T22:27:26.917000+00:00
REQ-900092_MZ2000092,REQ-900092,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000092,FD1092,1773873127926,1773873127980,1773873128687,SUCCESS,NONE,200.0,PEDM_40942292,1773873128854.0,1773873129012.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1086,2026-03-18T22:32:07.926147+00:00,2026-03-18T22:32:09.012000+00:00
REQ-900093_MZ2000093,REQ-900093,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000093,FD1093,1773873509926,1773873510014,1773873510473,SUCCESS,NONE,200.0,PEDM_39042654,1773873510797.0,1773873511227.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1301,2026-03-18T22:38:29.926147+00:00,2026-03-18T22:38:31.227000+00:00
REQ-900094_MZ2000094,REQ-900094,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000094,FD1094,1773873617926,1773873618013,1773873618672,SUCCESS,NONE,200.0,PEDM_36054020,1773873618897.0,1773873619401.0,SUCCESS,200.0,2,3,False,SUCCESS,NONE,NONE,1475,2026-03-18T22:40:17.926147+00:00,2026-03-18T22:40:19.401000+00:00
REQ-900095_MZ2000095,REQ-900095,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000095,FD1095,1773873252926,1773873252962,1773873253603,SUCCESS,NONE,200.0,PEDM_17318358,1773873253964.0,1773873254381.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1455,2026-03-18T22:34:12.926147+00:00,2026-03-18T22:34:14.381000+00:00
REQ-900096_MZ2000096,REQ-900096,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000096,FD1096,1773873455926,1773873456008,1773873456298,SKIPPED,INACTIVE_FEEDER,,,,,NOT_TRIGGERED,,0,3,False,SKIPPED,SOURCE_FILTER,FeederConnectionStatus not C,372,2026-03-18T22:37:35.926147+00:00,2026-03-18T22:37:36.298000+00:00
REQ-900097_MZ2000097,REQ-900097,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000097,FD1097,1773873177926,1773873178002,1773873178779,SUCCESS,NONE,200.0,PEDM_16895666,1773873179028.0,1773873179332.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1406,2026-03-18T22:32:57.926147+00:00,2026-03-18T22:32:59.332000+00:00
REQ-900098_MZ2000098,REQ-900098,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000098,FD1098,1773872599926,1773872599997,1773872601084,SUCCESS,NONE,200.0,PEDM_87446468,1773872601180.0,1773872601316.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1390,2026-03-18T22:23:19.926147+00:00,2026-03-18T22:23:21.316000+00:00
REQ-900099_MZ2000099,REQ-900099,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000099,FD1099,1773872900926,1773872900956,1773872901544,FAILED,MDM_HTTP_FAILURE,500.0,,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,MDM_HTTP_500,618,2026-03-18T22:28:20.926147+00:00,2026-03-18T22:28:21.544000+00:00
REQ-900100_MZ2000100,REQ-900100,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000100,FD1100,1773873707926,1773873708025,1773873708567,SUCCESS,NONE,200.0,PEDM_61053474,1773873708915.0,1773873709767.0,SUCCESS,200.0,2,3,False,SUCCESS,NONE,NONE,1841,2026-03-18T22:41:47.926147+00:00,2026-03-18T22:41:49.767000+00:00
REQ-900101_MZ2000101,REQ-900101,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000101,FD1101,1773873116926,1773873116985,1773873117188,SUCCESS,NONE,200.0,PEDM_23318904,1773873117394.0,1773873117959.0,SUCCESS,200.0,1,3,False,SUCCESS,NONE,NONE,1033,2026-03-18T22:31:56.926147+00:00,2026-03-18T22:31:57.959000+00:00
REQ-900102_MZ2000102,REQ-900102,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000102,FD1102,1773872819926,1773872819968,1773872820201,SUCCESS,NONE,200.0,PEDM_10359129,1773872820498.0,1773872820910.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,984,2026-03-18T22:26:59.926147+00:00,2026-03-18T22:27:00.910000+00:00
REQ-900103_MZ2000103,REQ-900103,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000103,FD1103,1773872928926,1773872928950,1773872929504,SUCCESS,NONE,200.0,PEDM_47945817,1773872929800.0,1773872930472.0,SUCCESS,200.0,3,3,False,SUCCESS,NONE,NONE,1546,2026-03-18T22:28:48.926147+00:00,2026-03-18T22:28:50.472000+00:00
REQ-900104_MZ2000104,REQ-900104,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000104,FD1104,1773873559926,1773873560021,1773873560506,FAILED,MDM_HTTP_FAILURE,502.0,,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,MDM_HTTP_502,580,2026-03-18T22:39:19.926147+00:00,2026-03-18T22:39:20.506000+00:00
REQ-900105_MZ2000105,REQ-900105,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000105,FD1105,1773872732926,1773872732980,1773872733351,SUCCESS,NONE,200.0,PEDM_18004482,1773872733545.0,1773872733762.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,836,2026-03-18T22:25:32.926147+00:00,2026-03-18T22:25:33.762000+00:00
REQ-900106_MZ2000106,REQ-900106,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000106,FD1106,1773873479926,1773873479982,1773873480961,SUCCESS,NONE,200.0,PEDM_72907576,1773873481220.0,1773873481874.0,SUCCESS,200.0,2,3,False,SUCCESS,NONE,NONE,1948,2026-03-18T22:37:59.926147+00:00,2026-03-18T22:38:01.874000+00:00
REQ-900107_MZ2000107,REQ-900107,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000107,FD1107,1773873277926,1773873277956,1773873278117,SUCCESS,NONE,200.0,PEDM_53261270,1773873278502.0,1773873278575.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,649,2026-03-18T22:34:37.926147+00:00,2026-03-18T22:34:38.575000+00:00
REQ-900108_MZ2000108,REQ-900108,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000108,FD1108,1773873611926,1773873612019,1773873612141,SUCCESS,NONE,200.0,PEDM_46173157,1773873612498.0,1773873612948.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1022,2026-03-18T22:40:11.926147+00:00,2026-03-18T22:40:12.948000+00:00
REQ-900109_MZ2000109,REQ-900109,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000109,FD1109,1773873297926,1773873298012,1773873298997,FAILED,MDM_NOT_FOUND,404.0,,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,MDM_HTTP_404,1071,2026-03-18T22:34:57.926147+00:00,2026-03-18T22:34:58.997000+00:00
REQ-900110_MZ2000110,REQ-900110,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000110,FD1110,1773873197926,1773873198008,1773873198274,SUCCESS,NONE,200.0,PEDM_56702542,1773873198564.0,1773873200019.0,FAILED,504.0,5,3,True,FAILED,NFMS,Retry threshold exceeded,2093,2026-03-18T22:33:17.926147+00:00,2026-03-18T22:33:20.019000+00:00
REQ-900111_MZ2000111,REQ-900111,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000111,FD1111,1773872762926,1773872762988,1773872763911,SUCCESS,NONE,200.0,PEDM_76500726,1773872764160.0,1773872764425.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1499,2026-03-18T22:26:02.926147+00:00,2026-03-18T22:26:04.425000+00:00
REQ-900112_MZ2000112,REQ-900112,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000112,FD1112,1773873439926,1773873439950,1773873440961,FAILED,MDM_HTTP_FAILURE,403.0,,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,MDM_HTTP_403,1035,2026-03-18T22:37:19.926147+00:00,2026-03-18T22:37:20.961000+00:00
REQ-900113_MZ2000113,REQ-900113,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000113,FD1113,1773873902926,1773873902997,1773873904130,SUCCESS,NONE,200.0,PEDM_98269682,1773873904496.0,1773873904767.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1841,2026-03-18T22:45:02.926147+00:00,2026-03-18T22:45:04.767000+00:00
REQ-900114_MZ2000114,REQ-900114,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000114,FD1114,1773873461926,1773873461992,1773873463092,SUCCESS,NONE,200.0,PEDM_69329732,1773873463191.0,1773873463387.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1461,2026-03-18T22:37:41.926147+00:00,2026-03-18T22:37:43.387000+00:00
REQ-900115_MZ2000115,REQ-900115,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000115,FD1115,1773873012926,1773873013002,1773873014074,SUCCESS,NONE,200.0,PEDM_13874790,1773873014301.0,1773873014442.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1516,2026-03-18T22:30:12.926147+00:00,2026-03-18T22:30:14.442000+00:00
REQ-900116_MZ2000116,REQ-900116,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000116,FD1116,1773872555926,1773872556016,1773872556931,SUCCESS,NONE,200.0,PEDM_40158811,1773872557078.0,1773872557198.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1272,2026-03-18T22:22:35.926147+00:00,2026-03-18T22:22:37.198000+00:00
REQ-900117_MZ2000117,REQ-900117,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000117,FD1117,1773872792926,1773872793009,1773872793686,SUCCESS,NONE,200.0,PEDM_46698468,1773872794011.0,1773872794635.0,SUCCESS,200.0,2,3,False,SUCCESS,NONE,NONE,1709,2026-03-18T22:26:32.926147+00:00,2026-03-18T22:26:34.635000+00:00
REQ-900118_MZ2000118,REQ-900118,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000118,FD1118,1773872797926,1773872797995,1773872798465,SUCCESS,NONE,200.0,PEDM_78214937,1773872798649.0,1773872798744.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,818,2026-03-18T22:26:37.926147+00:00,2026-03-18T22:26:38.744000+00:00
REQ-900119_MZ2000119,REQ-900119,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000119,FD1119,1773873992926,1773873992999,1773873993775,SUCCESS,NONE,200.0,PEDM_45859307,1773873993854.0,1773873994285.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1359,2026-03-18T22:46:32.926147+00:00,2026-03-18T22:46:34.285000+00:00
REQ-900120_MZ2000120,REQ-900120,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000120,FD1120,1773873647926,1773873648020,1773873649102,SUCCESS,NONE,200.0,PEDM_69934576,1773873649467.0,1773873649703.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1777,2026-03-18T22:40:47.926147+00:00,2026-03-18T22:40:49.703000+00:00
REQ-900121_MZ2000121,REQ-900121,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000121,FD1121,1773874022926,1773874023015,1773874023867,SUCCESS,NONE,200.0,PEDM_53188224,1773874024067.0,1773874024249.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1323,2026-03-18T22:47:02.926147+00:00,2026-03-18T22:47:04.249000+00:00
REQ-900122_MZ2000122,REQ-900122,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000122,FD1122,1773872939926,1773872939998,1773872940167,SUCCESS,NONE,200.0,PEDM_73481797,1773872940446.0,1773872941173.0,SUCCESS,200.0,3,3,False,SUCCESS,NONE,NONE,1247,2026-03-18T22:28:59.926147+00:00,2026-03-18T22:29:01.173000+00:00
REQ-900123_MZ2000123,REQ-900123,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000123,FD1123,1773872822926,1773872823010,1773872823769,SKIPPED,INACTIVE_FEEDER,,,,,NOT_TRIGGERED,,0,3,False,SKIPPED,SOURCE_FILTER,FeederConnectionStatus not C,843,2026-03-18T22:27:02.926147+00:00,2026-03-18T22:27:03.769000+00:00
REQ-900124_MZ2000124,REQ-900124,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000124,FD1124,1773873447926,1773873447947,1773873448322,SUCCESS,NONE,200.0,PEDM_97883261,1773873448465.0,1773873448765.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,839,2026-03-18T22:37:27.926147+00:00,2026-03-18T22:37:28.765000+00:00
REQ-900125_MZ2000125,REQ-900125,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000125,FD1125,1773873082926,1773873082989,1773873083883,FAILED,MDM_HTTP_FAILURE,403.0,,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,MDM_HTTP_403,957,2026-03-18T22:31:22.926147+00:00,2026-03-18T22:31:23.883000+00:00
REQ-900126_MZ2000126,REQ-900126,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000126,FD1126,1773873593926,1773873593994,1773873594722,SUCCESS,MISSING_DATA,200.0,PEDM_75491202,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,Transformer failed due to missing or invalid MDM payload,1113,2026-03-18T22:39:53.926147+00:00,2026-03-18T22:39:55.039000+00:00
REQ-900127_MZ2000127,REQ-900127,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000127,FD1127,1773872715926,1773872715976,1773872716644,SUCCESS,NONE,200.0,PEDM_22130508,1773872716932.0,1773872717381.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1455,2026-03-18T22:25:15.926147+00:00,2026-03-18T22:25:17.381000+00:00
REQ-900128_MZ2000128,REQ-900128,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000128,FD1128,1773872719926,1773872720002,1773872720422,SUCCESS,NONE,200.0,PEDM_50193656,1773872720498.0,1773872720936.0,SUCCESS,200.0,2,3,False,SUCCESS,NONE,NONE,1010,2026-03-18T22:25:19.926147+00:00,2026-03-18T22:25:20.936000+00:00
REQ-900129_MZ2000129,REQ-900129,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000129,FD1129,1773873368926,1773873368964,1773873369544,SUCCESS,NONE,200.0,PEDM_65304649,1773873369936.0,1773873370401.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1475,2026-03-18T22:36:08.926147+00:00,2026-03-18T22:36:10.401000+00:00
REQ-900130_MZ2000130,REQ-900130,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000130,FD1130,1773872857926,1773872857956,1773872858819,SUCCESS,NONE,200.0,PEDM_42323627,1773872859191.0,1773872859549.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1623,2026-03-18T22:27:37.926147+00:00,2026-03-18T22:27:39.549000+00:00
REQ-900131_MZ2000131,REQ-900131,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000131,FD1131,1773873517926,1773873517978,1773873518999,SUCCESS,NONE,200.0,PEDM_99501846,1773873519120.0,1773873519591.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1665,2026-03-18T22:38:37.926147+00:00,2026-03-18T22:38:39.591000+00:00
REQ-900132_MZ2000132,REQ-900132,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000132,FD1132,1773873131926,1773873132015,1773873132418,SUCCESS,NONE,200.0,PEDM_69287967,1773873132691.0,1773873132904.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,978,2026-03-18T22:32:11.926147+00:00,2026-03-18T22:32:12.904000+00:00
REQ-900133_MZ2000133,REQ-900133,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000133,FD1133,1773873404926,1773873404978,1773873405993,SUCCESS,NONE,200.0,PEDM_36738452,1773873406303.0,1773873406738.0,SUCCESS,200.0,2,3,False,SUCCESS,NONE,NONE,1812,2026-03-18T22:36:44.926147+00:00,2026-03-18T22:36:46.738000+00:00
REQ-900134_MZ2000134,REQ-900134,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000134,FD1134,1773873279926,1773873280019,1773873280704,SUCCESS,NONE,200.0,PEDM_49625201,1773873280828.0,1773873281225.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1299,2026-03-18T22:34:39.926147+00:00,2026-03-18T22:34:41.225000+00:00
REQ-900135_MZ2000135,REQ-900135,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000135,FD1135,1773872612926,1773872613018,1773872613198,SUCCESS,NONE,200.0,PEDM_76669607,1773872613453.0,1773872613922.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,996,2026-03-18T22:23:32.926147+00:00,2026-03-18T22:23:33.922000+00:00
REQ-900136_MZ2000136,REQ-900136,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000136,FD1136,1773874247926,1773874247991,1773874248519,SUCCESS,NONE,200.0,PEDM_35519083,1773874248750.0,1773874249196.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1270,2026-03-18T22:50:47.926147+00:00,2026-03-18T22:50:49.196000+00:00
REQ-900137_MZ2000137,REQ-900137,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000137,FD1137,1773873988926,1773873988963,1773873989241,FAILED,MDM_NOT_FOUND,404.0,,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,MDM_HTTP_404,315,2026-03-18T22:46:28.926147+00:00,2026-03-18T22:46:29.241000+00:00
REQ-900138_MZ2000138,REQ-900138,Hourly,BLOCKLOADPROFILE,MDM,NFMS,MZ2000138,FD1138,1773874277926,1773874278002,1773874278150,SUCCESS,NONE,200.0,PEDM_58970845,1773874278282.0,1773874278493.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,567,2026-03-18T22:51:17.926147+00:00,2026-03-18T22:51:18.493000+00:00
REQ-900139_MZ2000139,REQ-900139,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000139,FD1139,1773873458926,1773873458968,1773873459459,SUCCESS,NONE,200.0,PEDM_82398083,1773873459739.0,1773873460055.0,SUCCESS,200.0,0,3,False,SUCCESS,NONE,NONE,1129,2026-03-18T22:37:38.926147+00:00,2026-03-18T22:37:40.055000+00:00
REQ-900140_MZ2000140,REQ-900140,T-15,BLOCKLOADPROFILE,MDM,NFMS,MZ2000140,FD1140,1773872907926,1773872907978,1773872909044,SUCCESS,NONE,200.0,PEDM_55461591,1773872909191.0,1773872909348.0,FAILED,403.0,1,3,False,FAILED,NFMS,NFMS_HTTP_403,1422,2026-03-18T22:28:27.926147+00:00,2026-03-18T22:28:29.348000+00:00
REQ-900141_MZ2000141,REQ-900141,T-5,BLOCKLOADPROFILE,MDM,NFMS,MZ2000141,FD1141,1773874181926,1773874181996,1773874182825,SUCCESS,MISSING_DATA,200.0,PEDM_62958901,,,NOT_TRIGGERED,,0,3,False,FAILED,MDM,Transformer failed due to missing or invalid MDM payload,946,2026-03-18T22:49:41.926147+00:00,2026-03-18T22:49:42.872000+00:00
